tree.0001.01,tree.0001.02,tree.0001.03,tree.0001.04,tree.0001.05,tree.0001.06,tree.0001.07,tree.0001.08,tree.0001.09,tree.0001.10,tree.0020.01,tree.0020.02,tree.0020.03,tree.0020.04,tree.0020.05,tree.0020.06,tree.0020.07,tree.0020.08,tree.0020.09,tree.0020.10,tree.0021.01,tree.0021.02,tree.0021.03,tree.0021.04,tree.0021.05,tree.0021.06,tree.0021.07,tree.0021.08,tree.0021.09,tree.0021.10,tree.0022.01,tree.0022.02,tree.0022.03,tree.0022.04,tree.0022.05,tree.0022.06,tree.0022.07,tree.0022.08,tree.0022.09,tree.0022.10,tree.0023.01,tree.0023.02,tree.0023.03,tree.0023.04,tree.0023.05,tree.0023.06,tree.0023.07,tree.0023.08,tree.0023.09,tree.0023.10,tree.0024.01,tree.0024.02,tree.0024.03,tree.0024.04,tree.0024.05,tree.0024.06,tree.0024.07,tree.0024.08,tree.0024.09,tree.0024.10,tree.0025.01,tree.0025.02,tree.0025.03,tree.0025.04,tree.0025.05,tree.0025.06,tree.0025.07,tree.0025.08,tree.0025.09,tree.0025.10,tree.0026.01,tree.0026.02,tree.0026.03,tree.0026.04,tree.0026.05,tree.0026.06,tree.0026.07,tree.0026.08,tree.0026.09,tree.0026.10,tree.0027.01,tree.0027.02,tree.0027.03,tree.0027.04,tree.0027.05,tree.0027.06,tree.0027.07,tree.0027.08,tree.0027.09,tree.0027.10,tree.0028.01,tree.0028.02,tree.0028.03,tree.0028.04,tree.0028.05,tree.0028.06,tree.0028.07,tree.0028.08,tree.0028.09,tree.0028.10,tree.0029.01,tree.0029.02,tree.0029.03,tree.0029.04,tree.0029.05,tree.0029.06,tree.0029.07,tree.0029.08,tree.0029.09,tree.0029.10,tree.0030.01,tree.0030.02,tree.0030.03,tree.0030.04,tree.0030.05,tree.0030.06,tree.0030.07,tree.0030.08,tree.0030.09,tree.0030.10,tree.0031.01,tree.0031.02,tree.0031.03,tree.0031.04,tree.0031.05,tree.0031.06,tree.0031.07,tree.0031.08,tree.0031.09,tree.0031.10,tree.0032.01,tree.0032.02,tree.0032.03,tree.0032.04,tree.0032.05,tree.0032.06,tree.0032.07,tree.0032.08,tree.0032.09,tree.0032.10,tree.0033.01,tree.0033.02,tree.0033.03,tree.0033.04,tree.0033.05,tree.0033.06,tree.0033.07,tree.0033.08,tree.0033.09,tree.0033.10,tree.0034.01,tree.0034.02,tree.0034.03,tree.0034.04,tree.0034.05,tree.0034.06,tree.0034.07,tree.0034.08,tree.0034.09,tree.0034.10,tree.0035.01,tree.0035.02,tree.0035.03,tree.0035.04,tree.0035.05,tree.0035.06,tree.0035.07,tree.0035.08,tree.0035.09,tree.0035.10,tree.0036.01,tree.0036.02,tree.0036.03,tree.0036.04,tree.0036.05,tree.0036.06,tree.0036.07,tree.0036.08,tree.0036.09,tree.0036.10,tree.0037.01,tree.0037.02,tree.0037.03,tree.0037.04,tree.0037.05,tree.0037.06,tree.0037.07,tree.0037.08,tree.0037.09,tree.0037.10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.88766807,498.730627071,503.045144061,531.247484371,451.841908386,473.070224664,519.070548088,519.165745139,532.189239155,579.610513218,470.35149955,429.175400739,449.814631617,502.014989285,498.649744698,504.318874208,468.140954812,542.491093153,512.677724292,529.954131357,496.766815678,467.18462288,524.466257423,554.506501412,487.978630429,472.189149006,540.433012717,467.834695269,504.743896018,465.531433828,522.837433098,503.643747842,495.346220904,557.880843613,496.207532491,515.183146252,526.720119618,588.505716804,610.495456249,626.405727322,612.723072545,624.465300953,634.828231435,568.479339077,506.913871336,648.130329675,556.086842791,499.895937349,399.11931521,552.632420634,497.167984468,463.609344591,509.536849892,483.520624922,451.346074142,516.694990842,477.119449866,569.714545252,685.97664308,611.711982729,482.550035598,505.031319304,489.454235847,493.933989863,515.99382082,628.438021722,568.906343394,575.299163965,664.015173407,552.55797282,596.363134273,659.710388418,595.192066298,620.59490246,666.731028184,622.372806652,536.047371095,509.896815224,404.563613368,476.169171548,459.115879606,418.56367416,491.619511677,450.963371449,517.219283085,418.926219827,455.74797159,679.326173137,545.222872412,546.808238517,563.531339279,444.530419883,632.88044912,584.67334146,544.256972931,597.832955696,526.389083784,481.479835568,572.61155075,483.1044806,508.270088641,534.646943576,524.962679898,437.957565099,499.606500129,459.919960552,558.732872173,528.039743779,489.046978463,601.366860105,528.907134484,533.298656866,505.149001238,486.294583173,508.43809507,454.944929988,515.260294695,505.56919458,500.826128054,567.180128747,561.071318913,568.867784381,534.124613508,520.793511594,529.178939842,508.920712393,512.830343945,385.577385935,418.321514098,479.823511643,371.613178916,416.569482736,452.579848437,382.832230137,386.046536212,412.2935408,438.441655037,587.327686813,588.060550005,609.741966487,580.800728673,527.264118798,565.522046466,589.705969072,614.175040434,615.763504549,564.575927346,502.50833764,442.675145015,488.44968155,498.306717522,495.620456633,453.166713371,443.379943418,400.736403087,405.114600942,464.856867002
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728.878380568,632.015287887,653.21363538,559.561630779,578.353282109,634.286422357,627.615539944,668.714772378,715.143989098,580.64638936,518.98625298,550.644466836,626.593839612,609.87463591,620.902944366,581.430415976,666.873346112,632.27410312,669.091686586,610.951136887,585.841902827,639.285503101,675.725710851,585.627061072,575.698061073,676.941749855,565.625092595,613.547931882,569.245490613,643.902939321,622.822500312,608.410793085,686.255802155,606.812592318,636.923147169,661.343361221,708.496373663,749.18144261,774.374414582,750.941245802,762.440992365,775.730786122,692.229154955,604.636768335,798.9306016,707.541329515,600.880537304,493.971287584,683.713861664,622.064263021,570.584894927,605.96446845,583.786483104,558.279344573,631.71322681,591.869844086,700.361128346,835.559702701,749.869160861,586.691368697,611.973578435,610.406868434,599.933866367,641.519969357,783.601096555,691.142661986,697.5022472,810.701597245,664.985316395,718.601475271,792.650941945,713.731980523,752.813417732,801.738366588,770.773634229,663.357741803,636.347847197,486.842741968,581.116335492,547.785653851,513.483791154,596.570270904,541.543664491,633.030280466,502.275174245,558.087619811,824.806140502,672.55658252,665.934450011,685.022695342,539.834808457,761.298410887,708.86399713,662.267538623,737.204426201,637.628256847,593.297182103,702.370109796,589.863833716,621.724098551,659.174329293,651.423586006,537.529784972,608.549321136,556.880248099,692.916509923,650.909653752,605.432554362,747.819211582,630.012211397,654.877560052,642.134702371,593.518439574,628.840776139,551.813720204,624.049929886,629.733838954,615.843396356,698.629740558,693.400577481,696.084067896,651.849379399,646.131231534,642.696399319,639.431950305,628.347456401,477.647828631,519.116412067,611.953433126,456.834117566,509.83894737,563.780122167,474.762441053,463.877922039,501.689027659,518.232138148,715.036395557,732.018889393,737.580642194,706.710787509,646.824827093,694.398384904,718.711831882,744.229259034,751.205000648,690.497408613,614.842363707,538.375258012,605.855520996,608.597917519,621.241375836,563.492888142,543.167106651,502.784074146,494.4131448,575.04207106
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.797051003,664.625672158,567.03856161,587.568757565,637.265478273,639.777069787,669.220023059,733.626859328,579.171429572,527.898894143,552.713692866,630.568216541,616.763339353,621.481116277,575.869509937,673.359307477,633.569543698,650.726504615,605.385972133,585.048222191,641.630353019,686.840089051,597.694174283,576.501367266,688.300327931,573.775479433,621.270758464,566.944781275,658.639894068,626.197342447,623.961512604,678.670829492,623.08372555,633.190593929,657.41828597,712.881365893,749.900146762,768.668406174,750.811661626,763.456062458,780.654387557,692.15714118,600.096111628,799.50631319,701.521131389,623.664898351,500.887079538,683.933511023,627.856429213,580.206837043,630.434123544,593.165668132,549.177317627,643.67327776,591.097053521,700.678656585,843.901717661,757.968811642,589.284294529,620.854574348,617.282597007,600.295809754,643.433812524,787.508666748,684.969854255,707.234647637,814.082703321,672.256066568,722.422512059,801.703308039,725.396615143,752.374293831,803.974645099,762.570532916,668.762720414,639.507697208,500.694945382,583.80084248,553.776908839,503.753027024,605.264018329,549.513228625,639.277355739,502.772784787,567.744106255,831.379937455,677.147782171,659.659263016,677.503798217,552.713879323,757.627296595,737.384373042,665.8196463,753.852603967,645.046095291,593.40647853,698.200108598,594.893962912,618.926360448,658.900707637,651.708855282,544.404472199,609.83573632,566.637617491,693.212200765,672.08941307,609.740499993,759.593405528,639.99231984,665.186714374,642.088900635,599.168690335,635.843221261,567.451673471,641.693132606,633.612143677,626.124917075,696.946735798,695.775878958,689.658973893,668.595889754,644.222670092,647.050475327,651.765532294,641.394840933,480.560284571,519.663733042,612.44664133,461.360611686,505.103517916,553.37460689,492.37057157,463.525309522,510.103444101,527.378112285,740.631670231,736.703264045,748.953952155,717.072601156,650.907585501,693.763417254,730.484454203,739.64679377,761.672497899,697.162617907,613.121042886,541.609051258,606.366315563,612.173833085,621.889171359,568.161412721,540.087363162,502.537616873,503.942779811,578.592532791
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.749108691,598.637583856,624.973639786,680.834358479,679.038829269,709.032190093,772.610402641,620.198983685,548.409480396,583.23267737,671.636719083,640.333380318,646.581297136,607.486655646,718.720157091,679.143085446,691.93214142,639.701802829,610.808183097,696.695871736,734.647258916,626.492770503,616.291072652,724.174951109,603.258985583,643.459833034,608.371846706,687.9493953,657.025804101,656.760375922,727.424354501,651.648293841,672.287792997,705.390861707,767.006623737,814.540319617,821.903724486,803.667880944,810.761542077,830.285374768,743.896419441,649.971225765,844.146459978,757.093395398,660.647409176,519.08056585,720.145679807,652.496667734,608.642894398,674.890496779,626.567198229,591.229665835,686.4628834,636.743028366,756.779143202,919.215233193,806.38208054,628.594143294,654.766633308,639.057290297,646.711082668,677.041419517,829.322572115,715.456326567,773.705337369,881.488258928,720.363950809,787.230234937,872.341005971,771.210705566,822.585898854,868.446858755,831.877259221,708.294604385,672.400186267,519.05245309,600.41696407,588.779359921,546.155895066,645.304511991,585.206469682,679.618769456,522.848355885,584.506262352,888.950944366,703.854059191,700.103839966,727.404650967,590.578916104,817.812720552,786.351451272,718.731697711,807.233857259,680.854939951,628.88351223,747.102062146,640.345109786,654.948803884,705.161120346,689.576647348,572.860402094,640.487510675,614.875945679,739.536009569,696.43333074,635.614255207,803.033957742,680.49350255,704.020602324,669.942460501,636.128122883,676.720198238,592.520204153,673.477924206,656.80115681,660.976073468,741.952909763,725.188360873,739.289183908,713.035884366,689.147920539,681.990392909,670.864324631,674.187810269,509.330894808,542.330359458,636.307466397,469.299025513,532.741881794,575.625707558,497.894898692,484.27202006,536.215412288,544.412744621,779.780072421,777.986452511,803.754527954,762.824568889,702.802225819,736.227592452,775.408554953,802.595215588,802.967079544,754.87813758,655.200428184,585.371186527,631.41533886,648.872240125,652.484093441,598.025782932,568.124144356,522.173344248,515.634763379,617.831680084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.184921641,532.385327715,595.656366302,582.116081412,607.860214007,662.76941881,533.268444452,482.383256256,506.759550379,575.97155597,547.519523109,554.737600986,518.491031711,612.123030669,578.537725268,582.492260224,546.252093355,522.763465691,595.599898228,621.436016009,545.279788101,527.697612516,628.258993947,511.741887182,552.229339772,524.62056248,590.739170044,570.856707584,557.99063252,620.140434967,564.590808234,585.453724115,592.974988193,652.057851568,690.71117615,693.579039149,691.453259046,685.121337379,706.115774532,630.250463259,550.810892115,718.760059463,644.04780217,557.705602607,453.916443863,611.350426668,563.800993058,519.066651084,568.759339423,533.068110024,508.623692621,589.329568346,548.76249197,649.196629605,770.284413118,706.622504244,533.161336937,559.174035005,544.52274766,559.993859844,584.140987807,706.550092813,612.673515388,662.979206502,738.29815608,622.415614556,672.842991858,738.809364443,656.438319256,693.109678872,733.595603671,714.487282014,608.857867789,576.242787564,452.75428227,524.441650446,504.025321826,464.569559096,556.357861881,500.42505051,583.008115931,456.102528248,509.536952641,757.382449785,605.409759666,608.668360764,618.751516911,509.688691105,685.329037839,685.61014531,611.800373386,677.867529227,580.438993952,540.85724794,645.868587376,548.751383469,569.20683191,591.656434312,591.351006044,494.028184088,554.311027951,523.905398162,635.420999885,592.820744465,546.307919527,682.232622164,582.411375828,597.300743199,570.36735914,542.98369047,575.913307027,515.531555368,579.147756275,573.358426855,570.142583353,630.713733116,635.316039114,630.034774862,606.656209369,585.241990957,590.842677183,576.49936786,583.695857837,440.493639676,468.247506439,546.455489742,403.34189938,459.689876869,500.011197974,436.318312148,423.183663755,460.485311778,473.253988332,657.813400641,671.778348394,672.583647751,654.939111086,596.517987134,634.53492038,652.557850235,680.079524621,682.986552383,646.236291991,555.226598294,491.715289127,546.352967993,562.652140669,563.668149847,520.859038511,483.284986402,444.364798278,456.735782691,522.284422175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.845928762,598.727169564,612.744823768,629.197344729,683.017484726,558.393622821,494.069105665,524.614957844,593.268839701,577.107152837,576.448707063,537.445323008,641.694116995,597.986365099,610.468441773,580.574415921,543.064245566,615.371136824,649.155914645,559.015911815,553.825864546,639.266771701,537.296736403,570.673942727,541.792154561,608.973852524,590.425935567,582.59628081,637.083629486,581.629948744,607.289618286,630.188019042,674.85828953,721.628050968,722.769311037,710.003340158,720.969746646,734.414331882,669.677808479,582.645500006,743.133917925,668.54903389,585.75015868,458.570007554,636.475133095,577.691709907,541.03105771,590.198601144,558.298206901,537.756661769,611.999426619,565.410517596,662.961488884,814.321744487,720.030080439,556.348455515,586.170886764,573.269882156,573.608590123,596.176383563,729.069470734,635.351531584,683.210051123,764.1231868,641.679256215,690.048234647,769.534889534,682.246828697,719.627168555,766.086490422,734.589626757,627.144580231,600.011225182,463.621498872,545.154639274,519.936970158,493.669536771,569.667558401,524.695590681,608.560619275,469.960390132,522.744150269,785.675928549,635.098832839,627.977935332,650.864150709,524.404763831,720.121346419,701.845155587,632.809927138,707.779483536,609.179486067,558.600682152,667.954965067,566.376842008,584.306264028,625.826824782,615.60693123,509.454997371,575.247866482,542.518444874,657.287972346,614.287147585,562.473024096,706.07804014,611.551055756,617.455574058,589.908249892,561.658908508,595.435538256,534.37283449,603.362774408,583.21851945,586.342454319,669.295710002,651.442195705,659.668499053,630.060317286,612.422190269,612.956324592,601.778009901,603.215501891,452.530625276,491.054399017,567.394950625,437.480492391,485.15670125,525.874085052,444.537839904,432.677656652,478.751302847,489.40967542,691.800242173,695.888336616,689.309449281,684.43317351,619.95036665,662.944673913,677.564323281,709.159962388,714.342436687,666.361985776,577.456415603,519.153899635,566.08217771,580.323344003,579.172432672,532.17874639,507.414099257,464.8516138,465.443633693,553.77015306
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815.230804842,676.523102987,685.89025504,771.316614024,622.981015675,550.552473016,585.980361639,662.303421375,625.099336446,644.753220181,594.66968865,714.659460755,680.403002616,677.101491557,636.980465329,607.821560027,689.282497912,727.198800004,637.255208204,601.743956089,722.078507085,584.88599394,646.837504229,597.719239122,667.465802535,646.93254764,635.136546227,727.997702407,652.609518252,667.903593146,681.931336442,783.02398981,820.541723854,811.333552876,796.122804466,809.091527769,840.030547757,731.721883464,643.001308282,845.663818724,716.828016685,667.82929158,510.741614291,721.494962023,649.062055825,582.856351678,641.306147508,630.467271268,586.259862432,663.789549711,620.084509171,749.942391325,920.983648126,822.209298583,611.886295033,643.442226997,632.178188383,644.172427174,664.681523117,830.765848352,713.434467773,777.517202603,871.637832904,723.846325567,802.325756253,880.250694428,763.563219003,825.081070009,869.362991887,836.733159109,690.959278212,667.599269437,516.764647917,604.76109878,586.14573081,536.066235668,639.503904236,572.389862245,667.240760125,531.812457398,575.004533174,896.209939582,717.21955091,695.975595948,731.16013429,587.915791119,824.036076835,776.52572015,714.890876663,789.013362221,676.662604699,635.181514674,748.154907589,633.679859942,660.887172109,693.271655116,680.930047786,566.935690851,621.64993152,604.133706553,728.54516422,679.714451289,613.482578,803.846870251,677.656244807,681.259643922,665.933979477,619.01826653,673.417330016,589.52987328,668.512460871,644.942612533,647.546038477,734.722384947,718.278498392,741.387303854,693.781309212,661.019534445,697.940825226,648.99828654,669.495973513,499.702703394,548.987571508,618.664851516,452.046860165,528.412844336,568.149386795,495.917742931,486.104288139,521.761419644,561.775602046,764.157764395,769.099452644,793.856847549,753.404875673,688.869820536,754.082436103,756.367198108,801.159164722,797.33735175,743.98485314,653.991746382,563.541151497,622.02183668,645.432400331,649.435752964,581.326669796,573.327930246,497.531031296,497.993494682,588.037804457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.049040543,689.346530521,761.000375123,603.71793213,537.558582685,576.857071868,646.826378959,621.671701309,626.363219123,581.058440405,714.257801036,669.562965312,664.48970131,633.8350909,605.842886047,670.448331414,719.803742035,629.934322756,601.443690389,704.47512519,583.420342888,625.414659002,598.613453977,666.356210932,642.087743636,632.49699671,695.602607659,636.208698545,661.300746573,695.191977856,745.731614035,815.86090311,784.780288158,784.739376361,790.756201592,834.857208501,718.688777422,634.742718012,817.916701517,716.877723896,650.153037741,503.23838486,707.06237495,643.56423241,581.566126605,639.034847467,623.414512612,583.596051832,682.598358383,627.210151023,728.462818728,905.943625954,807.561647836,607.872455204,638.349842518,628.835031346,619.068627493,645.780014806,800.804674263,692.725374797,756.570824243,868.64314748,709.822322131,778.795892759,853.514864336,754.47173905,804.087815784,850.464055061,815.182052447,678.114638869,656.110775309,516.295992008,601.960880215,580.938985576,533.915273592,640.509372536,571.87762316,659.059655784,522.635675503,572.546227382,877.955239572,696.003977234,677.352099877,711.859550075,586.980458585,796.564711453,780.874337421,702.477506001,785.013465532,673.302897193,617.626142128,732.726508034,619.369527604,650.446876393,689.989150035,665.47440926,556.427391823,629.522919458,609.924923523,719.55665642,668.9327142,612.070183743,785.149876515,675.417519062,679.232658887,640.209973755,607.274766173,650.88359372,594.771952643,646.359389247,623.288549023,645.482011234,730.252227016,708.340074744,720.59121084,687.744414456,666.474279733,681.532309543,641.191050447,653.908098196,499.404679886,536.563347381,610.439683735,462.737360978,525.977397768,565.633916612,486.316614299,473.760957353,524.148437681,540.616595768,760.626874671,757.78692757,774.978179172,757.607681795,684.106223374,735.262004812,742.286663077,781.032050722,789.989426084,740.292268161,640.437635416,564.43088954,613.347207848,645.613010129,638.547627678,573.49604249,566.763770609,492.844587105,504.700588223,601.844753622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.392994225,778.894344224,630.350242596,560.061698831,596.364024769,679.082796876,656.300472547,657.473984775,622.686530948,731.711635697,692.245152259,720.949598086,665.480799312,633.244073884,689.847821607,747.388385012,636.050539424,628.659758317,747.110115537,604.347559876,661.011466217,620.211940281,696.340930954,664.265207266,660.021865863,749.375302681,662.602109454,687.914346371,719.245688967,770.61852004,819.787220978,838.994181806,819.931549535,810.466983744,854.25224179,752.758482181,642.365216641,863.908815848,774.770554641,659.179082881,526.441194061,733.771591623,668.034825152,621.316798137,665.497735253,631.170294761,610.145619477,684.694809943,641.359390212,754.083127739,924.018966599,820.746081525,629.339804973,662.867522416,659.375020204,651.814628453,687.138255471,854.365033331,731.835867587,759.883254925,885.820953553,723.925870639,788.037994423,865.718606148,769.330247368,823.410096734,870.698374471,838.293952807,715.906102223,685.722479134,542.872696765,629.466018918,600.767681312,561.060806233,646.802298555,586.401907907,687.988876831,544.387151924,598.883071807,889.780358806,726.813566838,709.443793143,751.916329607,593.468491991,821.592976581,784.417942579,725.320104243,807.635746166,691.247722396,645.755232683,767.788527771,640.604742694,665.259832301,718.313451535,690.209227678,580.156023823,653.221434771,620.944603329,754.315474137,698.385327873,653.127490472,813.616118359,683.026228131,711.784074592,689.732921736,641.095580276,678.284564815,604.394149723,691.956187392,672.175878032,664.250616582,755.803906269,734.477784337,751.789660842,717.497219625,694.290786658,696.988137871,685.856411719,683.69955509,513.350356731,564.003551633,653.008972961,487.20583936,547.514134014,595.578983488,509.135897897,493.419326087,533.579448952,554.329600573,780.800319385,794.865922302,799.642294229,764.986750667,713.676612773,761.452052262,773.71394253,797.852795838,824.16384334,760.183674254,667.536472266,585.823670288,656.755717683,667.408673722,660.419517533,613.038160326,581.466481565,537.857642753,526.744914767,621.974055497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984.729226436,690.794835905,609.20211465,647.726100963,741.684586274,708.796281784,719.858941482,668.691930835,798.63919076,768.218632267,750.922648491,723.182202083,672.996262097,780.35560076,822.543903918,708.810839077,677.026136249,808.128431444,665.28780907,723.309761389,670.252635403,769.164734829,731.370824561,727.585998257,810.759608771,721.700003894,740.613254947,777.088385864,874.13141553,914.595738996,922.504957272,899.075145939,908.853015037,936.518943934,819.90936361,717.803273927,944.349066758,836.403474563,754.577109211,565.609898692,793.61071654,718.80095832,656.634236337,750.182640596,706.914314145,654.012946775,766.278920078,698.127945439,843.547234697,1047.16763009,922.680781541,694.407627309,721.342463616,708.229340668,716.069963257,749.95125373,930.500477791,795.190025657,887.665932094,991.580041658,812.609976374,894.029893539,1004.12712784,868.242371032,928.595411924,980.849677802,941.82588352,793.593977389,745.118543226,576.383301147,664.603918962,654.171064245,600.393597556,720.197438238,643.150847331,764.083859662,587.765482685,664.509983856,1010.83022799,790.499659847,777.676470227,815.833193282,663.996326741,910.705311603,880.988913551,806.532143513,901.580782162,764.35112603,702.0258822,827.381806503,711.061481035,726.31166459,789.501221418,765.404619035,632.348823924,691.352809258,681.01113936,819.173511327,778.278568691,695.737787726,899.442192418,763.334185982,775.76392139,732.800687531,702.453063967,754.845269073,672.111356943,747.920283876,724.809850213,739.962333286,826.631979062,798.605926892,831.881899132,801.206828779,759.845293533,762.133402701,734.876575868,750.946151052,559.175721331,607.868977279,688.514941695,503.12990467,584.884931584,628.457299791,550.750573403,534.351529873,591.662886725,614.304310085,871.803865378,874.343530586,895.670266524,862.933452626,777.863449709,831.744112557,866.673820489,895.513059641,909.851751046,829.890829069,722.626557646,641.258255581,696.938619223,721.242481319,718.469993264,660.713858918,625.288962006,563.781367959,568.108489889,673.905172105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.812525642,496.677157442,535.535622454,598.5684396,568.949150639,589.334461848,550.764164544,645.584903702,614.531394444,625.863378274,585.874023105,552.841756827,629.460404275,659.09926874,560.644729492,556.224086433,657.389654144,533.638989001,579.90372454,542.378694515,608.989525607,593.397979233,577.472720596,657.79185034,586.004965974,605.938403494,631.863779156,694.960933081,737.634062504,732.96950457,709.743616699,727.027976812,750.127125,670.677146584,586.808527222,760.249315345,671.57749951,598.059005428,463.343841775,642.87761854,581.946689237,536.32016907,581.156776053,560.278986924,535.083696219,604.811153797,557.63212539,673.257509159,820.317875491,728.257375416,562.930550949,580.289398968,581.228114921,583.299812178,604.623306376,740.717696289,644.514372085,696.333588057,785.36642356,655.431905164,710.521916098,783.785297626,686.186880589,738.709285502,776.710964552,746.483725259,630.761548186,604.185236883,467.241677821,543.763428924,522.294377402,497.664471121,575.919099923,528.997236527,606.158392194,478.749995054,528.221179276,792.896171528,646.733744803,625.597171773,661.23304814,533.159721028,731.333437575,696.380516157,644.369289024,720.157905971,614.401368782,572.07211329,669.452674376,569.393891495,591.787500628,631.999798348,619.989327109,515.503425571,567.301158312,547.384310644,655.922855872,619.64834032,561.537196732,717.201939668,616.4212841,621.238027827,604.541326659,564.604301231,609.975619528,532.918073584,598.946619206,584.369957682,583.836384505,667.306442095,642.996639137,669.583221171,635.636451549,613.477098224,619.199210267,600.723874703,598.501669627,459.636500394,496.622234018,572.610015067,431.780851044,487.473824619,520.762272815,453.283142273,438.41079541,478.573343556,499.424974671,688.608580692,703.331879478,710.447267117,683.123243498,633.964575581,669.842109985,688.643874867,712.83061088,717.95754505,664.546330127,586.198569234,526.01246326,570.690999924,583.639655719,582.573730844,527.135890918,514.808320923,467.557009653,452.885578499,553.069038371
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.865739843,466.880206996,523.71230592,509.911971674,516.514580711,483.78292123,564.906043359,532.054080994,543.522240384,516.491368333,489.464202702,544.687415061,576.946458334,502.929444313,487.885772293,575.541430321,472.379517187,522.52107425,483.965343232,545.868775974,512.657955323,512.109679639,576.859506575,521.77226658,535.781960144,548.259652886,607.882656028,635.38282183,645.069763354,634.952727487,636.847232261,661.088301362,589.452267609,516.542983143,670.010541787,577.217470162,516.965449475,422.143353159,576.568805166,519.806463322,480.7920502,518.035902778,501.055083692,477.569338339,535.553551883,497.316515642,593.066333966,706.781417257,640.419220503,504.136156424,523.84302466,519.417843405,513.886381437,538.06657722,659.959378335,584.37696836,595.225439241,680.12282375,573.446415752,621.630951481,676.765711471,599.945777361,640.332512366,676.433937783,645.575022607,558.012898898,534.228573915,424.167774215,496.230768062,467.328229792,435.121232881,509.788221076,462.087744262,530.516100784,430.131072397,468.604304286,695.242305936,572.33179801,566.346293326,575.941613002,466.547735716,653.562234731,622.315874387,571.05453256,619.137821227,538.928119885,507.959083106,597.912564442,502.250419301,531.368001075,555.074467571,551.593686132,458.487999137,511.054563071,476.833539654,584.479276674,547.773103885,504.349026253,632.691781439,545.834419511,552.729604718,538.623673336,507.377257289,534.740543437,471.956705278,536.587134182,524.402499486,522.773129786,587.599015143,583.591849417,588.177624112,549.472844799,535.892423154,555.963235747,535.390126727,540.038742674,399.704280529,445.342047519,507.805995226,383.390259339,438.627644313,471.757099152,404.701102024,403.105566979,430.083888908,445.351207787,610.790612425,611.901698791,620.970082167,596.227647382,547.017759777,593.940329587,603.50233063,629.568944345,631.171811998,590.763831502,518.7636994,453.293262437,501.789957519,513.908287107,522.90483332,476.689185754,465.245832299,410.416827244,421.400948429,479.678720224
