tree.0001.01,tree.0001.02,tree.0001.03,tree.0001.04,tree.0001.05,tree.0001.06,tree.0001.07,tree.0001.08,tree.0001.09,tree.0001.10,tree.0020.01,tree.0020.02,tree.0020.03,tree.0020.04,tree.0020.05,tree.0020.06,tree.0020.07,tree.0020.08,tree.0020.09,tree.0020.10,tree.0021.01,tree.0021.02,tree.0021.03,tree.0021.04,tree.0021.05,tree.0021.06,tree.0021.07,tree.0021.08,tree.0021.09,tree.0021.10,tree.0022.01,tree.0022.02,tree.0022.03,tree.0022.04,tree.0022.05,tree.0022.06,tree.0022.07,tree.0022.08,tree.0022.09,tree.0022.10,tree.0023.01,tree.0023.02,tree.0023.03,tree.0023.04,tree.0023.05,tree.0023.06,tree.0023.07,tree.0023.08,tree.0023.09,tree.0023.10,tree.0024.01,tree.0024.02,tree.0024.03,tree.0024.04,tree.0024.05,tree.0024.06,tree.0024.07,tree.0024.08,tree.0024.09,tree.0024.10,tree.0025.01,tree.0025.02,tree.0025.03,tree.0025.04,tree.0025.05,tree.0025.06,tree.0025.07,tree.0025.08,tree.0025.09,tree.0025.10,tree.0026.01,tree.0026.02,tree.0026.03,tree.0026.04,tree.0026.05,tree.0026.06,tree.0026.07,tree.0026.08,tree.0026.09,tree.0026.10,tree.0027.01,tree.0027.02,tree.0027.03,tree.0027.04,tree.0027.05,tree.0027.06,tree.0027.07,tree.0027.08,tree.0027.09,tree.0027.10,tree.0028.01,tree.0028.02,tree.0028.03,tree.0028.04,tree.0028.05,tree.0028.06,tree.0028.07,tree.0028.08,tree.0028.09,tree.0028.10,tree.0029.01,tree.0029.02,tree.0029.03,tree.0029.04,tree.0029.05,tree.0029.06,tree.0029.07,tree.0029.08,tree.0029.09,tree.0029.10,tree.0030.01,tree.0030.02,tree.0030.03,tree.0030.04,tree.0030.05,tree.0030.06,tree.0030.07,tree.0030.08,tree.0030.09,tree.0030.10,tree.0031.01,tree.0031.02,tree.0031.03,tree.0031.04,tree.0031.05,tree.0031.06,tree.0031.07,tree.0031.08,tree.0031.09,tree.0031.10,tree.0032.01,tree.0032.02,tree.0032.03,tree.0032.04,tree.0032.05,tree.0032.06,tree.0032.07,tree.0032.08,tree.0032.09,tree.0032.10,tree.0033.01,tree.0033.02,tree.0033.03,tree.0033.04,tree.0033.05,tree.0033.06,tree.0033.07,tree.0033.08,tree.0033.09,tree.0033.10,tree.0034.01,tree.0034.02,tree.0034.03,tree.0034.04,tree.0034.05,tree.0034.06,tree.0034.07,tree.0034.08,tree.0034.09,tree.0034.10,tree.0035.01,tree.0035.02,tree.0035.03,tree.0035.04,tree.0035.05,tree.0035.06,tree.0035.07,tree.0035.08,tree.0035.09,tree.0035.10,tree.0036.01,tree.0036.02,tree.0036.03,tree.0036.04,tree.0036.05,tree.0036.06,tree.0036.07,tree.0036.08,tree.0036.09,tree.0036.10,tree.0037.01,tree.0037.02,tree.0037.03,tree.0037.04,tree.0037.05,tree.0037.06,tree.0037.07,tree.0037.08,tree.0037.09,tree.0037.10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026.68910835,856.811528835,776.135943573,838.446095438,816.880652631,870.56373499,800.915742554,911.130619544,861.338610638,832.25264701,682.322222911,653.80119659,799.524752473,619.715576376,759.836092922,764.163816345,813.215296104,687.902106261,713.627303092,801.641251901,788.679645395,826.26329917,901.611525132,722.991549436,639.447431181,673.833045848,776.003621448,755.732463629,769.747488501,713.74884329,847.207619576,802.927008179,817.759253924,761.460762249,715.625068169,817.143705494,866.750517591,735.835638023,723.562311365,854.135468767,703.27222241,760.761776207,710.025989813,802.170364497,772.196173484,764.41053513,859.681707635,757.51744188,781.70208964,827.861330589,907.316924743,959.086329037,978.22118886,931.3501467,966.356677973,985.216241926,876.505152349,773.400751212,998.913127856,874.655453831,775.855514589,603.700414969,842.684258005,759.193198276,696.255919472,772.211902822,745.165702259,684.459586183,787.426065297,728.658769138,884.864213145,1090.74275026,947.00619685,733.400834302,752.954910093,747.159590755,751.872231278,789.34948906,974.551016861,853.995287921,891.640308389,1039.25057957,857.286556149,927.035747015,1024.60050364,910.934331888,957.750605437,1041.0700278,969.642521,827.730340077,784.158536935,606.082976505,710.208823048,683.55125829,644.416023336,762.436179002,679.769765259,790.501687945,630.76370295,696.327786102,1051.71570662,839.642760675,834.798872343,881.00201488,683.383960979,974.598656879,899.045671823,840.799915515,935.463239994,801.101988149,744.022807821,870.756326717,739.848500589,763.696628527,831.415162729,812.199435833,663.753031104,744.894607395,703.959769351,854.36948937,810.056251522,744.520235019,936.685436365,804.857282738,819.075277258,779.973824131,735.346516605,784.130999123,694.997364352,788.438106259,774.556267952,763.091438239,876.808196411,841.324693798,881.438875279,831.900332775,803.89965782,812.393146656,782.96758558,783.453943925,590.476458902,640.823453419,720.377499328,559.439633871,630.203092374,687.196494509,575.448662749,566.510865426,620.678784933,655.626308595,907.575372106,910.447569807,947.673174769,889.115764457,821.724916104,868.959715194,913.937649589,931.706264289,957.475509939,864.59630201,776.667764366,680.366180204,743.588143361,754.307511125,758.70974387,687.974273732,672.649787662,605.69678489,591.358695858,707.440301261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.077328846,726.118357162,780.081436156,776.064172733,816.853403634,747.362437404,846.157327472,809.679376948,772.728562625,643.697905282,623.823730963,739.197598281,582.325294624,715.366524037,719.850171343,754.525564178,646.862423378,668.491272725,765.847524627,733.60787583,773.436682131,832.953745342,682.509837027,614.806438473,641.415739696,726.617674634,706.73536237,714.985507787,667.274787056,794.670683316,744.222837526,761.99815731,709.587777534,680.818817843,762.758988975,808.459752228,690.300860036,674.935203681,794.667259866,648.367803023,721.712183315,663.7301575,747.566019929,716.195739832,707.172842765,811.003175112,714.242464983,743.246081643,761.255178484,859.518077081,893.508446462,907.173386958,885.641644613,894.749804194,929.540190057,824.815866482,722.574956883,949.278990925,813.590392241,714.317733945,569.885964848,795.921361393,716.042964266,657.589187902,711.962339391,701.334443703,648.059230781,735.533100197,675.745879857,827.134807059,997.776028413,890.209452873,683.769152371,715.293078674,702.356129976,713.919556062,741.345738066,920.558833219,806.211509807,838.685399998,969.867816287,797.913868446,875.707094304,957.034663845,846.278732095,895.708334938,969.533048493,911.117232054,785.80695639,735.747356894,577.946174775,674.104171546,646.246444775,599.865302772,706.647406261,636.782690789,728.252899945,595.885532053,654.984162523,979.134320582,792.732061787,779.396425862,821.408512701,644.824223543,917.774771883,849.319641408,791.071490042,860.751685812,748.307884214,703.262906697,825.70155069,695.147770117,728.974581598,772.113592368,753.012152841,623.532891207,696.043067683,659.869240951,808.604416346,759.237626037,694.6448238,878.370722485,751.134318253,762.765049621,746.889471509,692.632665259,737.785890224,645.509360569,739.731352506,727.796307254,720.13887352,814.42460585,795.716999357,826.10829849,765.405681918,742.210934769,763.311097017,731.979302075,737.978962074,555.445307084,606.713820531,695.154207719,516.710693895,590.002411179,638.819924082,554.829521343,542.385458141,579.71187438,613.658057337,848.15305576,852.585525723,876.789031754,828.72436328,766.117112567,824.143849685,844.1628664,881.470948664,887.778715589,818.209470556,723.826254403,624.929213454,700.235503972,710.877440382,717.653254056,645.607838913,633.942413188,564.747620925,562.629592453,657.025423387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784.569453973,713.11680856,691.901751494,727.377811177,680.195442123,769.749775555,732.357204545,707.744097499,592.775453472,583.120558054,686.192582806,535.003047653,666.385216537,668.2936761,700.091570544,591.955766147,624.310106494,672.413259041,675.20124783,710.365516279,762.220030564,617.214180092,551.327111526,578.065246065,669.001358653,660.048897702,665.790004745,619.070361292,720.766180208,677.266363472,711.162087381,654.643689407,628.626882352,681.069777459,720.520935968,632.53272061,614.412598877,714.295219232,610.663922895,652.030655036,608.180655426,679.035334217,662.881740709,655.645565173,720.332336857,660.276606083,684.330280984,706.223790565,763.196898599,797.726315381,824.433597854,815.072747771,820.904072423,827.554076531,743.790316855,655.150410245,840.287354627,754.598121393,653.603352979,528.513708199,730.558138694,666.608595465,613.988943028,655.36501247,627.807251336,593.793749412,677.816799549,632.01879522,748.8971288,906.746569786,803.822910467,622.835763376,654.864322447,646.302289654,645.834267156,680.926895184,827.931998826,730.413521688,752.345129824,867.266468884,715.910503631,767.41855544,856.086588945,773.348426506,813.726048998,871.634032659,820.577130111,722.920819906,677.386331282,523.411527566,618.584538269,585.027921997,547.699563093,641.53869314,581.725964747,677.611719254,539.609117232,601.008824742,878.64858715,714.79717415,717.735178711,740.27713763,585.816761972,813.250386633,764.911127163,697.86085322,794.731460443,683.31476072,631.538735346,756.17710438,637.898821887,656.302552989,706.517866821,693.566314486,565.145912966,643.895346892,609.27665148,734.813357013,700.4746856,639.423100905,787.863689334,678.746846714,693.912563561,670.805415788,627.999700847,667.598211869,593.984419107,681.306347549,673.146625085,661.217760604,746.033465247,735.813627924,747.758426121,701.881596989,688.056021013,681.596678692,685.278923885,669.625464429,512.962162701,546.348439539,639.946315647,492.416669987,548.982458669,605.478368546,509.227783295,489.234579323,532.220265445,559.131545562,767.790555738,772.611558777,788.412166382,762.068442827,682.621583844,745.04264122,761.789760501,809.578444369,807.857706925,741.942527588,650.685766419,570.783655794,649.065647201,649.793556896,661.281309729,594.946391613,568.583047087,531.192998132,537.112774891,617.036457192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911.247882022,735.15205066,797.851732849,735.390008871,848.185826682,785.073411587,770.70301682,655.975299434,616.696060068,738.178109219,563.383364401,693.551397826,702.778994469,767.016057367,647.838161339,677.555639676,727.805700157,727.38554578,754.092425408,842.776435277,675.698418482,584.192252947,626.567849316,728.570560617,687.4222066,699.576629852,651.143253621,776.887193068,738.079901064,736.647874407,697.095845539,658.777970202,767.270122327,791.50735087,672.182535076,674.328442857,776.38891171,657.988390571,687.116219502,653.285698821,741.979741872,715.886255146,713.591837031,786.684738147,703.426425958,726.03734027,758.588917452,836.072250182,892.32168257,892.219731774,865.920027243,885.540065143,896.106607556,814.862768693,718.167256348,912.787429502,822.584021083,726.814910053,553.104468895,764.574811544,699.835716786,648.962560893,727.210968899,674.434373051,632.369829977,739.531921759,684.870242664,819.260661546,1006.15728525,885.386755645,685.258456475,701.314136509,672.391732741,708.818179177,721.169848327,891.828646326,762.825673296,857.928363496,953.516771058,788.428531468,853.786576674,961.16857225,834.705797605,896.806161317,951.784243227,912.909932687,777.666820257,719.213370346,552.520137063,635.485247041,638.76985124,594.79580322,702.766189194,637.217054306,743.423737885,560.183428773,637.284295732,967.590686175,757.367185382,747.191200765,790.852716025,649.064418985,877.86589352,852.301430451,775.529995826,869.510378267,735.513954365,681.508759667,800.942068792,689.285153964,704.689839978,759.115748733,745.363067877,613.214449197,682.033234744,665.208852632,794.717761417,744.558284777,677.470596256,857.310948638,740.305247464,756.670639046,707.478353491,679.094754427,732.222912493,651.245714738,724.623291929,701.798534189,715.915541688,790.148114914,776.497334868,801.571954266,779.216216831,737.518692549,732.488182672,716.672908568,718.326200035,556.324817295,586.774125608,682.237630471,496.166359991,570.090879924,610.433088187,530.903796435,511.794698246,578.094086446,587.687333493,838.344231572,844.731379645,860.698897537,836.379919172,763.254533474,800.244313185,841.542780103,878.093454826,868.84529501,812.35555472,696.739614572,640.585428333,677.598464504,696.823947221,700.582468018,639.389047391,606.167117015,561.648675211,543.110998458,667.047815523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.46755066,785.958227284,711.548781581,801.655503297,768.621957193,739.506000721,609.341318558,581.764795549,703.454771621,562.640142371,682.024294629,672.392394569,713.073824031,614.151517027,635.193458109,721.801172442,696.366566893,726.724271971,786.959545756,645.255864906,576.738418486,604.63185637,689.516322955,674.875110934,695.626312755,640.486936802,752.551969772,706.305518684,739.89739854,681.529417025,649.218952505,720.396841171,756.302894013,663.098549701,642.420262283,744.911375284,630.709151471,691.600539648,633.132245008,704.125109644,689.960142292,669.213220996,772.497609833,685.006196044,713.670721683,732.86619043,819.6827899,846.961200694,868.623364069,848.059134349,864.820823861,891.598085204,792.324360183,696.928917866,896.181632657,775.665173056,682.375076138,544.516540836,766.217111141,686.720567474,621.70504193,672.825701972,662.467886877,617.447468963,695.024941325,647.095211919,786.930196427,954.681752134,850.836179142,654.881551493,680.819258719,668.713957157,681.393693895,708.286540964,875.210827687,775.604402069,792.098818338,926.497163236,764.670923108,836.983552717,912.920027193,815.620472587,852.632515569,930.581229727,876.114483271,747.496193041,698.817373348,545.050714805,641.746115746,616.418800151,569.74335809,675.773110497,603.555194144,705.774737602,571.228259795,613.29151768,944.854149188,751.570680223,766.648001971,793.335412398,607.88748836,871.310689267,787.198531388,737.676988148,819.281901408,717.491098255,674.026161646,788.817834389,658.385319345,693.627135723,738.624057989,716.299056118,591.024798248,668.927265295,621.991354845,774.675800516,711.304941636,664.440065604,828.815859786,719.372052024,728.028845838,702.093804821,654.142141795,696.17616377,609.064341278,710.066374256,696.502061659,685.043752373,781.823551875,766.110921566,798.01388691,727.171595799,710.196110246,725.026486961,697.708611949,699.475792612,523.804500211,578.082031538,654.222057349,502.399149943,565.596637709,626.1955118,516.478252289,510.147593028,550.348746214,587.561823444,791.992089086,810.479650572,836.817476342,789.826410589,715.601420119,784.385436242,806.296380513,844.370423973,849.411157281,773.657861978,695.12275743,596.871834192,672.706916109,674.871412728,683.507689183,606.362362508,603.742088411,539.632561198,540.924409519,620.612043251
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.292229884,758.127879386,865.836527901,803.034595222,797.556294564,641.049291243,618.985629118,739.879291985,585.313003898,710.19174018,708.025797816,763.807144958,643.085435092,676.31676157,759.448508915,737.943549369,777.678015176,849.338003908,684.396735204,606.300428839,638.785284933,734.466680941,706.564713071,731.16568595,683.996576331,799.056217372,765.931672713,784.289244357,731.102263659,686.634955921,771.434852126,812.326659152,685.194622832,681.766778423,798.279979213,659.926842776,721.196177578,668.544169271,751.024415035,720.124372011,717.699760692,825.829013797,712.710250782,740.808738154,791.69214978,867.965375881,917.601602686,928.482425993,885.658426766,917.662482692,941.859932369,825.144654653,730.589595907,952.287603699,828.921002301,726.549869027,555.87989883,803.403714196,714.492597178,657.419122986,722.352564551,705.772142209,661.238775241,744.072259062,685.09796067,834.726141071,1030.85332818,907.868853408,701.753597204,714.437860975,704.24125662,722.824388042,736.676639312,934.204685576,812.86979749,853.721666154,994.161434619,818.503400852,897.832381685,975.346036929,855.79338919,918.28617623,983.876138248,924.139424874,800.2291665,729.664661803,577.333424045,669.091169734,648.547180606,613.587987243,709.089867553,643.294519272,742.03336951,597.084200504,656.988028543,1000.92423152,805.674678239,782.935481453,837.386827449,643.909582844,933.521850025,844.705484079,802.841171262,886.661424575,757.927485837,718.541970444,823.677544205,694.550722802,725.784898006,799.346916014,749.603141618,620.453845311,689.301189728,671.106523965,813.768778986,751.56642971,703.51745843,884.849026164,758.659900374,771.314386256,743.439903363,696.963066832,740.35666922,649.662251471,742.396681389,716.649306773,724.738100328,833.571796423,797.305486769,841.09881221,777.517127911,769.266759514,765.820098861,727.797316887,747.749602655,555.056225996,608.214770141,686.565981595,524.224487706,595.155711164,636.470608502,538.720747556,527.033658517,584.226185418,613.564201314,855.538286336,860.87831616,900.635204314,845.421938183,778.277112222,830.704192498,873.442157091,886.259006407,901.143152036,813.556248105,739.111644858,636.568537287,703.510435025,711.027523846,716.374374216,637.621879246,637.712169463,567.51989955,539.410451724,666.570075112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.664824767,795.772268973,760.715018317,729.252732586,604.031939737,584.895058302,695.319160197,543.68870177,672.044333382,667.412538496,711.811762123,603.344209767,630.360656345,699.681910599,695.610142127,718.478106696,791.325729381,638.329407796,562.626000703,596.559530804,684.554350078,658.747602304,667.058025561,629.319967604,740.321879187,700.729276863,714.898863838,667.942662229,623.238599487,720.185713608,755.653406996,643.047757257,633.978680087,746.000864699,613.96538358,670.103836772,622.162512991,703.212567583,681.557268775,668.357979524,751.097629728,665.117853498,692.020791197,717.126674482,796.443037443,838.093910188,848.535621059,823.05897502,842.269097784,864.945443939,761.335038285,673.293692922,879.848800674,779.779092506,682.824439474,530.132738876,733.983066611,659.166400966,616.660764309,677.48656147,650.804678786,604.732784334,698.060731579,651.947516964,774.795983483,944.909901678,831.794620582,640.524862337,668.693879162,647.369691803,658.15415865,693.913922014,851.894813968,743.797801988,797.970009017,909.335423244,752.760411265,813.864478181,903.278599119,799.520776243,842.941804519,906.252181148,862.623278295,736.289051277,685.748339761,535.913025459,628.728375882,600.555678901,560.573634567,660.029708678,597.768591599,696.352284681,547.716908344,608.237904437,919.926071843,719.838816363,726.34359754,763.511573818,611.011184806,842.308748595,799.942707723,743.851833787,815.039556648,700.80522448,657.20538802,756.366232565,655.792863959,677.897769473,729.072095178,705.159480996,583.234072811,644.935722444,628.317664333,756.094471601,709.576856032,643.514435106,821.087474487,702.098724927,714.987038893,687.227601569,646.931298179,685.04439422,609.874262212,695.237763515,667.47773494,675.654833132,764.394850865,737.300005668,769.789043658,732.319006831,708.506460312,702.769718729,677.534015838,685.254567882,520.825835309,563.80038215,645.916813094,485.372385663,554.845733755,594.630341093,511.326256094,497.650042819,540.350279187,566.385953823,796.570104042,807.22821364,825.279514949,789.633709154,718.151911796,768.970062903,799.408778921,824.892032958,829.136741323,766.342586664,678.571870237,598.016247101,651.086470604,670.71982068,663.6393994,605.675808984,588.716375315,529.040544507,528.258615769,624.729446352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.436694,842.500714839,836.926820592,677.371309549,647.434490917,770.068178634,606.998217057,751.991506667,758.577818323,816.486940716,683.808964508,710.665733994,787.493214513,781.64512685,812.972997899,890.059446634,718.157337389,631.213567858,668.116962988,774.301391285,745.987283511,762.956219815,712.534027586,842.119201847,794.387945005,805.722094133,747.947945191,710.367157793,815.03009169,849.111080497,717.254511641,713.794533402,839.807916292,686.413357523,744.260485482,695.685916207,788.864002563,762.443956322,769.678452066,854.186283309,743.271508739,773.380117526,826.220305044,903.414454738,961.478394166,969.187818851,927.139364643,960.712820381,977.714095178,874.311269846,759.393825651,992.976509342,882.553437696,756.675296175,592.783875541,833.439596246,750.29182196,689.379954776,762.673135029,727.576700486,675.052634429,790.07719343,718.522489157,877.766193401,1073.8719018,958.618841724,730.81151131,756.508165278,732.697130814,754.34528017,783.752240888,965.764158112,839.346171049,900.001731807,1054.56946041,860.496909751,932.618542126,1019.48717253,907.690210583,968.561570831,1024.43460288,969.085219928,838.958688666,756.653772205,596.373753284,694.559457616,678.588103546,626.783722352,749.992434353,668.422506418,771.038727453,606.54706216,693.341702284,1031.77515007,831.413815981,808.739771342,853.434280583,672.767524317,967.901350084,909.322873412,846.809581893,925.431503468,787.937286591,731.338725928,863.33645891,729.634593238,757.47455335,819.563806523,790.051091521,658.200744012,728.341168775,702.387209777,846.775831595,805.747237765,730.775645698,925.785136109,790.98333514,816.827002708,777.187030374,728.13644029,779.724035453,688.313048424,761.548135661,759.599243694,767.07161575,858.925243507,832.048199722,877.666254105,812.705521587,801.09208397,795.620985612,762.386836299,776.114579284,588.643590573,618.963857309,721.326304465,538.428898155,615.282612709,648.849986514,569.154023874,553.920942635,619.12439955,629.931758601,908.465622147,909.828733107,953.649079418,893.017964696,826.720464204,854.738002494,917.648142356,929.51587225,942.48984197,860.001363687,755.279483756,670.745838197,727.114481193,742.517327587,756.89163905,672.772317691,662.534742279,589.591890834,577.391763893,709.243361571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936.285742349,760.238592236,652.895979022,621.216546342,752.239606708,587.09773513,716.894974514,714.880012794,765.417618815,650.366937145,679.775045537,768.080629552,744.153278009,768.366512782,852.103473465,685.353270275,608.09014654,645.197555141,732.6478177,701.756127664,705.487130514,659.624084007,795.365772778,745.333208793,755.745900835,717.616230252,663.495742318,779.030103132,808.005957709,701.723205533,681.737037624,800.474613944,658.108175976,716.288711497,674.49214525,756.329132484,724.83594924,704.263151042,812.071449086,731.945399972,752.488748371,755.685445968,864.740077546,891.570879375,908.685482094,897.163938659,893.6260864,936.07203656,825.642790992,723.899850284,947.720148958,824.257432838,733.30359854,571.284264886,796.236109736,708.856344396,665.754641753,731.589089826,710.262242483,639.190372478,756.786271956,695.19134482,839.982480254,1018.88718083,899.300969665,683.238104651,719.888396753,684.333251552,714.937964929,741.429382449,918.927164248,796.106979375,873.622986596,975.091959989,801.467310044,883.258313357,991.021605301,861.543912836,914.767175026,988.841219883,940.495776675,774.863461457,738.08743024,574.070981623,665.914676283,647.394403435,597.981320625,705.84413676,636.72751911,751.159735536,589.990311033,641.753668385,998.524711698,767.696719362,785.819921689,827.80315723,652.897380791,906.229174184,870.468449289,786.666453372,870.608656537,753.66421743,703.78496076,823.989364434,719.71242744,722.74554458,774.189736433,761.675658697,628.110890648,695.297778447,668.107909442,820.072437453,762.218418587,684.627271803,891.086124569,758.233088397,764.071116106,732.487499302,692.064335274,738.376812643,650.023443895,754.938387199,723.604404926,720.881672332,822.716463192,794.903591938,823.319485158,789.014133442,745.858173642,759.357980071,729.51104129,729.801644157,547.462943866,605.971064331,688.713738551,494.797079127,589.969338357,637.699200054,551.361147027,534.334601025,577.06200814,609.097635093,852.436577802,858.622552697,880.771567049,842.025438341,756.060789156,833.791105065,843.470543742,898.626134604,896.585413827,835.140277772,729.391542828,637.984176469,704.408875555,709.11330809,713.248837726,654.666474403,624.458713718,561.001572142,570.286977028,652.779722522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.950577408,622.187890008,605.991621881,701.931112284,557.701078535,688.975037973,691.491817749,741.591010998,628.640488722,651.622077474,725.815902799,720.253798638,740.910378814,821.480154426,661.06059796,582.935562832,620.012996484,703.907598975,679.059138732,702.245406778,645.812428051,766.499116673,729.849983102,729.792389524,692.195139429,660.166875017,736.600525154,775.780059221,659.695852804,650.044961108,767.877119886,632.496537094,685.134787676,643.103406426,718.757984405,707.385649301,694.184852823,769.422341714,682.586349232,705.349865561,764.886396936,826.671773407,890.419414929,881.676515275,841.220900322,881.192883433,885.017044648,797.380865885,695.418634512,889.071216403,796.642572194,698.919116221,542.64596403,756.164999498,690.820621422,621.789089409,690.317869359,668.478134914,622.876473498,722.159947391,655.653038732,802.629952079,981.591533467,879.250382985,675.688221682,683.340737267,678.59082458,696.655965294,719.305758641,877.253320026,769.473630541,822.952158157,953.684369096,792.456809764,848.19593764,933.637074497,831.402307813,880.009449274,928.685002086,884.175300159,757.538537103,706.899650721,549.354540258,643.181083024,628.361714961,578.188602702,695.555580093,627.091666967,706.150537804,564.467391226,644.496336707,953.735715236,769.847021183,745.625239251,785.829187874,628.936121238,879.617369271,824.423906372,765.52767979,852.019996985,727.483791104,671.458097731,791.741568655,662.990939801,704.030192494,753.906466443,730.225807633,598.210387421,671.956894792,646.845911004,772.556647675,736.098834714,668.129965934,840.539008767,730.34004891,735.716032797,699.568290482,665.399238387,706.692801975,632.24357812,699.738089035,694.933273386,706.011307476,792.038642191,761.691626039,803.421687301,740.205210221,742.461782684,740.513785921,695.808544442,717.416724744,540.918033395,577.622458664,662.643259922,508.508279764,572.504818812,613.466248942,526.515903054,516.313392252,571.319522767,592.663264376,822.343378943,834.457381182,860.24944859,821.901343106,746.321323166,783.572976291,830.449547655,846.773927309,861.214505203,783.023684652,688.394592129,607.891632064,673.609021302,687.421624549,696.108695817,617.128473469,610.845602783,543.531041247,533.300687366,646.52400984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.389359909,530.933448089,610.771632732,478.256736408,582.971245874,583.292345666,624.754835253,545.104022358,565.402136859,607.495725997,610.648632981,632.708290106,679.484228483,556.674937238,501.651171357,528.717593939,593.564736885,565.639401308,572.326835769,529.534166335,638.968096121,601.076251022,608.818997869,577.3195881,557.106463495,620.006780771,644.119739901,574.87867534,553.423648149,643.743381925,537.713526425,578.061690305,553.768090946,608.724064073,591.0938195,584.500808498,639.591077129,585.66613455,606.606037512,621.049166474,663.717361425,717.101866347,711.026716966,716.118530547,708.746441263,738.395939141,668.116603365,584.97067835,737.787597735,657.906290349,583.990142246,467.378304024,638.582723577,584.939890042,547.469496164,592.7837689,566.762306114,537.303776056,613.002041008,572.001725532,670.128055275,802.379451776,720.318588045,554.216733138,589.524246868,565.514713644,577.473957294,593.426978889,724.595304317,643.468321084,675.695382439,755.060653096,636.069100725,692.903134088,769.504911586,677.030624748,721.901662969,771.849408029,742.470288557,620.184162746,607.740472425,472.055404121,553.289275325,536.981637845,490.475772215,587.679449143,528.718813433,612.177314134,470.745973791,517.426405267,795.240494253,620.650933416,624.619562374,648.317192042,536.480211867,718.136088953,705.106141561,630.830303229,694.467471234,598.295847001,563.001656674,676.754349926,567.777128006,598.162241988,620.836095328,618.973055761,511.767357939,582.931706769,547.239264822,662.927477219,613.386523102,569.425872969,706.601768723,608.820472902,623.621116001,585.297699581,560.283116235,601.119684872,537.335242293,605.419282397,585.749430046,588.649416111,651.592616137,655.696333279,654.167405911,630.501859715,592.28163641,617.231834695,596.484425337,601.911427593,467.162906999,495.458842016,575.231643349,425.571504752,490.692430314,533.455792628,452.041154728,448.609852417,480.7669687,502.615481327,678.992245959,693.43770145,686.460547955,672.030546528,613.066679128,665.751353533,670.678788805,712.559178226,715.689603888,674.400395634,579.100991703,525.786832085,568.228395383,586.76078411,588.133541685,540.647444134,517.610784927,466.65440727,474.906437398,549.765736041
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.025605895,591.108100963,457.379858245,570.495151821,581.030394496,599.965022593,521.578920949,537.721723748,588.504616823,590.248178304,620.390701081,667.856478996,536.638027069,485.857124651,521.635018047,578.943873748,561.040827991,564.518215048,525.049545487,613.452910898,593.800580467,589.758097425,561.313273271,552.20192618,582.655495799,625.24500463,551.775819181,529.00723022,626.601282489,519.508832365,562.804734801,525.283143367,594.931898466,573.22430791,561.722295185,616.735703706,576.541066857,579.197984218,603.445949938,641.162463554,691.89536447,687.781002033,690.803963021,683.887158414,702.110016562,626.822576581,549.152307252,704.214197206,632.115298239,576.178991888,459.568590813,621.041726636,576.95263316,537.106448669,565.940569764,545.455327967,510.43641221,581.782823566,550.15140042,629.47507945,764.783488177,686.995736615,531.615027926,558.742632061,555.73355934,544.625070211,586.239828074,707.749237137,609.604515195,646.886408636,717.401711988,606.442822007,644.357828398,728.721286056,652.796435056,680.277510736,718.887530662,691.389442517,596.599639268,594.035662261,463.378276007,540.923850046,514.865998206,475.133712361,554.007619118,506.690658186,594.723695207,463.420476139,517.735328922,748.534123916,609.616674047,597.573077166,625.821732532,518.724894743,680.984005731,664.605146846,604.138786395,687.339005149,584.694387706,544.585574824,644.251531871,550.787908412,570.978867957,599.650124318,597.893727544,493.81951914,554.339113255,534.523403923,630.430465104,594.772368611,544.38823408,690.989373253,587.192727481,587.996827243,576.635594209,546.36417857,581.596270445,528.335873096,590.377262618,573.172695442,571.181937073,630.661344254,625.662957781,620.192121217,607.925246914,587.016820398,591.476465306,586.363609659,576.915484185,451.502984222,488.743183732,567.178072702,420.738582245,474.563921025,515.175689616,458.762728404,438.664093183,472.547449844,491.161920183,656.979738574,661.586305875,660.562345881,645.887827077,592.798426509,641.749506162,641.790663013,671.943076746,682.50049218,631.247515634,561.682964541,501.240928712,556.211638589,571.253498789,571.12439531,526.605976032,500.655703455,455.390448048,457.765762009,532.186466162
